1,64243886;0,003408573;0,41;0,41
1,84250594;0,020663337;0,54;0,54
2,01732;-5,27E-05;0,65;0,65
1,91328797;-0,015553293;0,66;0,66
1,78848639;0,007650102;0,79;0,79
1,66009;-0,002702935;0,90;0,90
1,70299137;0,010406985;0,91;0,91
1,75709418;0,00446089;1,04;1,04
1,82002;0,026826013;1,15;1,15
1,8858478;-0,014428904;1,16;1,16
1,95618088;-0,021309084;1,15;1,15
2,02908;0,012576971;1,15;1,15
2,06338579;0,01194131;1,16;1,16
2,10124143;0,016007028;1,30;1,30
2,14557;-0,001746953;1,41;1,41
2,32922401;-0,010122266;1,42;1,42
2,50908901;0,004527333;1,51;1,51
2,67198;0,007057987;1,69;1,69
2,66922251;-0,007702857;1,70;1,70
2,63991838;0,008120151;1,82;1,82
2,58768;0,032162284;1,91;1,91
2,51999612;-0,001118425;1,91;1,91
2,43612218;-0,019576432;1,95;1,95
2,33919;-0,002054495;2,19;2,19
2,20655281;0,012225527;2,20;2,20
2,0703169;0,010799278;2,27;2,27
1,93681;-0,001924974;2,40;2,40
1,85759745;-0,014887587;2,40;2,40
1,788161;-0,000660731;2,41;2,41
1,72922;-0,009808168;2,42;2,42
1,71744955;0,002155164;2,39;2,39
1,71315564;0,00221805;2,38;2,38
1,7126;0,025468756;2,40;2,40
1,68189108;-0,000267613;2,13;2,13
1,65118216;-0,02561882;2,04;2,04
